id,x1,x2,y
6325,900,471,616
6326,394,523,978
6327,42,590,932
6328,343,622,390
6329,996,346,729
6330,200,789,711
6331,945,793,736
6332,855,399,400
6333,730,499,177
6334,634,522,648
6335,208,709,45
6336,18,306,415
6337,979,884,220
6338,66,823,811
6339,453,202,526
6340,403,296,283
6341,318,630,837
6342,73,382,231
6343,272,252,854
6344,574,432,534
6345,244,904,925
6346,724,557,212
6347,151,860,406
6348,55,658,665
6349,250,347,235
6350,360,356,16
6351,932,222,623
6352,483,274,281
6353,546,694,681
6354,971,495,656
6355,501,493,612
6356,651,642,169
6357,570,319,330
6358,684,531,80
6359,585,543,391
6360,537,216,788
6361,553,884,536
6362,522,641,215
6363,57,912,928
6364,991,401,655
6365,817,279,911
6366,625,607,75
6367,960,270,522
6368,962,258,94
6369,371,380,621
6370,248,907,606
6371,420,748,38
6372,612,290,615
6373,73,866,810
6374,627,670,3
6375,759,303,342
6376,442,758,265
6377,562,385,12
6378,835,400,826
6379,675,369,240
6380,153,801,947
6381,896,369,33
6382,674,392,896
6383,671,603,970
6384,976,950,963
6385,891,343,609
6386,858,588,151
6387,994,756,673
6388,885,428,623
6389,400,290,894
6390,981,684,181
6391,475,838,923
6392,92,593,987
6393,940,202,202
6394,777,872,823
6395,481,230,44
6396,526,479,642
6397,474,652,205
6398,492,901,714
6399,376,577,753
6400,160,548,630
6401,169,701,547
6402,209,925,229
6403,925,756,193
6404,430,494,300
6405,298,753,704
6406,487,829,160
6407,189,390,645
6408,303,938,696
6409,561,905,654
6410,155,387,855
6411,413,695,516
6412,92,591,520
6413,889,259,154
6414,802,890,550
6415,507,810,508
6416,765,838,327
6417,305,711,265
6418,193,276,239
6419,867,422,196
6420,740,422,866
6421,438,205,761
6422,156,809,489
6423,227,438,383
6424,123,810,339
6425,306,764,320
6426,841,669,564
6427,649,878,397
6428,291,849,410
6429,146,576,682
6430,957,503,790
6431,815,720,642
6432,801,614,107
6433,926,847,362
6434,20,875,339
6435,121,539,244
6436,339,383,844
6437,483,569,251
6438,883,311,240
6439,502,939,607
6440,507,675,479
6441,809,857,952
6442,58,701,203
6443,689,945,951
6444,715,506,916
6445,793,617,803
6446,986,608,96
6447,372,430,286
6448,411,903,932
6449,789,599,461
6450,386,381,990
6451,232,675,790
6452,349,735,20
6453,897,779,10
6454,595,927,311
6455,261,390,758
6456,548,814,488
6457,704,498,263
6458,188,605,238
6459,210,914,125
6460,56,673,120
6461,27,307,766
6462,297,453,654
6463,659,365,511
6464,929,853,74
6465,127,600,422
6466,179,768,568
6467,566,823,739
6468,397,373,607
6469,625,218,630
6470,908,985,965
6471,853,877,415
6472,455,391,460
6473,954,782,546
6474,46,427,254
6475,500,535,680
6476,657,644,713
6477,925,566,197
6478,670,489,135
6479,330,304,805
6480,847,249,997
6481,446,408,512
6482,294,548,594
6483,326,730,896
6484,718,266,391
6485,867,404,231
6486,994,562,899
6487,629,735,333
6488,957,977,237
6489,577,671,104
6490,434,356,985
6491,640,511,998
6492,153,282,585
6493,862,269,825
6494,104,430,564
6495,736,637,291
6496,339,606,3
6497,771,222,628
6498,185,582,999
6499,480,480,225
6500,678,729,268
6501,746,391,837
6502,422,834,44
6503,759,366,416
6504,85,286,167
6505,780,831,388
6506,899,267,334
6507,618,457,824
6508,1000,459,823
6509,378,312,203
6510,169,963,529
6511,950,945,902
6512,994,826,842
6513,346,815,805
6514,681,265,842
6515,778,285,681
6516,542,772,510
6517,778,876,998
6518,470,975,884
6519,173,569,672
6520,637,400,186
6521,938,809,637
6522,336,470,842
6523,364,496,561
6524,901,542,887
6525,590,843,970
6526,760,444,183
6527,175,813,829
6528,925,931,942
6529,102,447,862
6530,641,597,221
6531,302,499,895
6532,258,832,172
6533,438,469,524
6534,351,761,292
6535,653,702,390
6536,57,360,353
6537,933,852,919
6538,487,628,306
6539,858,922,1
6540,625,830,903
6541,650,957,299
6542,337,382,52
6543,786,365,738
6544,104,740,742
6545,132,734,125
6546,177,853,450
6547,646,822,488
6548,545,230,171
6549,528,205,663
6550,102,526,382
6551,555,516,180
6552,292,856,911
6553,465,610,101
6554,688,339,123
6555,314,338,777
6556,696,851,396
6557,999,475,32
6558,539,570,641
6559,808,829,113
6560,157,823,424
6561,303,507,589
6562,344,203,475
6563,766,537,898
6564,260,831,986
6565,97,669,785
6566,601,772,105
6567,676,860,467
6568,325,724,456
6569,669,862,580
6570,614,344,325
6571,942,483,118
6572,931,857,957
6573,195,623,863
6574,427,269,325
6575,900,854,358
6576,668,285,142
6577,121,203,242
6578,420,533,595
6579,220,382,105
6580,269,582,682
6581,672,411,970
6582,798,206,926
6583,834,650,53
6584,831,752,808
6585,755,534,639
6586,404,758,677
6587,137,782,520
6588,136,750,800
6589,75,552,631
6590,657,910,56
6591,881,889,959
6592,260,537,170
6593,54,712,192
6594,579,536,628
6595,162,347,210
6596,506,785,201
6597,526,684,601
6598,567,815,664
6599,409,699,871
6600,734,845,224
6601,356,366,177
6602,231,392,992
6603,134,596,297
6604,249,238,998
6605,791,791,717
6606,841,562,286
6607,254,287,84
6608,446,528,434
6609,694,631,241
6610,75,271,419
6611,810,573,153
6612,588,691,556
6613,988,822,92
6614,406,821,425
6615,199,209,480
6616,186,831,253
6617,298,520,339
6618,162,236,289
6619,167,467,656
6620,923,924,543
6621,231,585,165
6622,308,867,368
6623,422,705,942
6624,289,455,790
6625,483,404,991
6626,824,791,520
6627,807,278,565
6628,380,590,37
6629,913,734,335
6630,101,896,320
6631,870,350,804
6632,39,954,990
6633,546,779,409
6634,563,371,894
6635,947,344,962
6636,991,579,20
6637,747,804,84
6638,815,259,68
6639,957,246,310
6640,956,586,1000
6641,708,828,922
6642,194,958,682
6643,417,440,102
6644,912,506,744
6645,534,642,412
6646,848,771,371
6647,896,628,736
6648,737,369,729
6649,413,663,506
6650,782,912,550
6651,554,218,658
6652,151,962,47
6653,335,284,384
6654,607,700,830
6655,340,792,411
6656,142,230,468
6657,851,577,299
6658,693,463,542
6659,760,877,662
6660,942,344,428
6661,469,265,947
6662,957,417,897
6663,221,895,622
6664,800,394,151
6665,232,648,140
6666,787,481,188
6667,63,282,876
6668,731,721,146
6669,143,852,833
6670,392,552,50
6671,364,921,1
6672,68,553,49
6673,967,326,862
6674,19,505,741
6675,186,905,498
6676,60,202,861
6677,118,597,207
6678,438,430,609
6679,916,210,359
6680,378,652,372
6681,681,346,395
6682,397,362,492
6683,444,308,419
6684,404,373,624
6685,105,200,384
6686,44,613,589
6687,172,489,295
6688,787,728,131
6689,818,725,687
6690,360,709,422
6691,383,741,976
6692,447,509,649
6693,58,638,689
6694,253,526,441
6695,673,327,340
6696,951,671,994
6697,126,796,533
6698,591,961,768
6699,552,339,116
6700,416,531,65
6701,89,989,412
6702,360,744,787
6703,687,278,256
6704,61,828,630
6705,759,655,558
6706,351,975,131
6707,627,452,76
6708,591,350,95
6709,603,733,914
6710,315,658,47
6711,943,509,41
6712,235,800,903
6713,107,364,949
6714,122,732,359
6715,617,913,497
6716,159,672,151
6717,519,932,148
6718,652,553,122
6719,134,465,4
6720,46,463,876
6721,486,828,827
6722,717,930,174
6723,393,842,931
6724,376,992,256
6725,747,338,423
6726,815,754,621
6727,369,228,548
6728,238,409,884
6729,1000,1000,734
6730,779,280,204
6731,485,544,619
6732,574,710,230
6733,44,402,427
6734,961,764,416
6735,173,387,253
6736,988,835,88
6737,478,1000,903
6738,29,320,461
6739,165,689,849
6740,394,363,480
6741,975,941,403
6742,727,302,273
6743,400,599,238
6744,771,485,517
6745,785,656,66
6746,84,725,687
6747,601,734,506
6748,463,812,792
6749,630,334,314
6750,787,427,816
6751,416,214,274
6752,492,391,184
6753,603,449,29
6754,859,341,404
6755,25,442,213
6756,111,740,53
6757,39,318,977
6758,826,244,955
6759,115,793,670
6760,781,454,4
6761,322,985,145
6762,10,462,818
6763,848,261,395
6764,869,412,577
6765,668,827,675
6766,73,998,884
6767,188,600,825
6768,767,469,201
6769,994,746,514
6770,92,777,381
6771,244,761,382
6772,935,696,142
6773,313,524,869
6774,841,617,107
6775,524,266,946
6776,455,270,47
6777,154,954,949
6778,679,400,387
6779,534,659,900
6780,783,874,640
6781,471,440,682
6782,851,758,29
6783,115,838,80
6784,289,803,296
6785,737,568,447
6786,936,650,476
6787,77,998,814
6788,492,645,956
6789,481,538,120
6790,544,262,430
6791,839,501,531
6792,299,438,536
6793,618,241,635
6794,782,271,683
6795,10,464,392
6796,101,623,288
6797,739,889,905
6798,235,250,199
6799,164,275,219
6800,707,995,32
6801,439,296,938
6802,216,640,289
6803,458,545,185
6804,225,718,256
6805,1,355,153
6806,564,390,561
6807,354,532,819
6808,213,764,370
6809,984,615,905
6810,345,945,5
6811,901,940,923
6812,651,354,899
6813,85,948,150
6814,167,265,543
6815,53,210,940
6816,681,336,938
6817,497,529,765
6818,970,839,15
6819,759,504,602
6820,290,442,129
6821,980,344,511
6822,689,216,689
6823,74,983,717
6824,496,231,228
6825,745,900,951
6826,578,990,97
6827,895,733,775
6828,852,462,464
6829,681,605,125
6830,563,721,128
6831,357,327,1000
6832,341,207,104
6833,237,718,35
6834,380,860,817
6835,86,291,980
6836,338,241,989
6837,204,401,583
6838,140,624,558
6839,643,614,367
6840,141,593,879
6841,456,532,412
6842,118,400,491
6843,958,997,698
6844,332,805,29
6845,453,779,811
6846,993,372,108
6847,500,618,570
6848,49,672,191
6849,919,946,317
6850,613,760,175
6851,417,251,596
6852,407,508,265
6853,878,215,928
6854,557,204,981
6855,705,997,999
6856,583,964,845
6857,594,392,33
6858,739,520,763
6859,175,931,179
6860,921,429,335
6861,53,801,736
6862,478,700,887
6863,164,435,315
6864,928,280,229
6865,663,672,175
6866,754,468,546
6867,934,251,802
6868,514,949,101
6869,377,671,42
6870,18,953,658
6871,943,388,62
6872,102,349,802
6873,714,550,180
6874,409,624,442
6875,825,868,85
6876,5,486,20
6877,804,660,505
6878,878,938,745
6879,260,805,732
6880,442,571,123
6881,939,545,96
6882,289,478,635
6883,298,801,182
6884,395,290,278
6885,42,478,83
6886,51,397,437
6887,147,650,760
6888,602,268,442
6889,379,213,609
6890,769,894,933
6891,198,557,800
6892,186,360,165
6893,204,250,333
6894,363,618,919
6895,730,398,833
6896,594,369,672
6897,953,518,288
6898,311,247,162
6899,237,215,604
6900,493,971,388
6901,459,978,851
6902,885,301,288
6903,788,697,414
6904,278,566,468
6905,888,344,291
6906,216,496,106
6907,466,518,1000
6908,820,861,609
6909,100,476,206
6910,596,525,923
6911,441,209,776
6912,492,374,568
6913,93,843,456
6914,450,985,660
6915,245,283,142
6916,22,594,807
6917,216,815,887
6918,404,447,871
6919,707,985,538
6920,486,289,967
6921,407,204,202
6922,988,445,13
6923,674,262,906
6924,794,204,358
6925,141,854,71
6926,562,474,354
6927,28,712,224
6928,262,554,37
6929,706,432,100
6930,534,250,907
6931,602,472,972
6932,310,886,331
6933,75,244,959
6934,575,256,649
6935,95,967,828
6936,645,424,322
6937,438,805,239
6938,41,728,108
6939,81,529,116
6940,832,256,600
6941,487,353,352
6942,437,701,466
6943,439,282,852
6944,854,249,762
6945,591,356,804
6946,336,822,13
6947,941,637,245
6948,814,310,961
6949,989,870,522
6950,764,576,367
6951,826,830,364
6952,279,809,503
6953,46,977,615
6954,360,312,780
6955,120,308,177
6956,49,316,961
6957,747,616,843
6958,730,918,782
6959,275,952,686
6960,633,401,45
6961,250,990,54
6962,90,741,365
6963,528,667,281
6964,275,829,448
6965,541,227,669
6966,843,891,31
6967,425,950,259
6968,850,705,429
6969,215,797,930
6970,469,210,330
6971,48,381,964
6972,85,932,450
6973,366,721,140
6974,686,336,543
6975,470,428,960
6976,660,748,549
6977,150,487,58
6978,63,303,96
6979,703,505,499
6980,190,316,237
6981,398,715,447
6982,366,871,510
6983,652,494,297
6984,712,513,242
6985,366,910,927
6986,489,326,855
6987,35,817,367
6988,536,962,366
6989,274,285,496
6990,265,682,388
6991,378,976,537
6992,98,298,183
6993,378,709,410
6994,188,940,286
6995,388,576,486
6996,744,546,302
6997,298,690,492
6998,607,242,63
6999,221,423,405
7000,583,1000,181
7001,833,613,549
7002,782,397,11
7003,378,867,832
7004,466,402,677
7005,487,693,566
7006,803,697,274
7007,312,598,811
7008,842,253,395
7009,435,576,9
7010,272,468,336
7011,666,504,993
7012,196,300,281
7013,521,981,170
7014,638,761,634
7015,691,329,955
7016,14,296,393
7017,812,943,846
7018,457,502,8
7019,333,422,771
7020,656,446,702
7021,182,566,509
7022,197,500,400
7023,563,614,266
7024,808,361,488
7025,531,907,540
7026,381,786,955
7027,327,512,53
7028,815,632,603
7029,355,974,185
7030,32,246,498
7031,421,976,631
7032,891,347,893
7033,278,926,1000
7034,653,647,884
7035,420,948,457
7036,953,261,74
7037,207,611,927
7038,36,710,450
7039,884,590,186
7040,580,279,272
7041,532,534,210
7042,715,872,286
7043,535,610,442
7044,724,929,379
7045,445,602,413
7046,594,560,722
7047,294,519,584
7048,23,915,849
7049,533,769,179
7050,362,323,337
7051,318,737,423
7052,23,751,359
7053,550,698,150
7054,730,717,794
7055,918,567,125
7056,157,793,552
7057,542,267,975
7058,871,801,765
7059,865,613,64
7060,147,206,351
7061,746,824,638
7062,603,553,127
7063,948,988,541
7064,545,755,865
7065,436,707,354
7066,905,569,964
7067,877,371,589
7068,362,514,368
7069,722,327,636
7070,542,374,835
7071,269,570,91
7072,189,951,106
7073,591,574,53
7074,203,567,468
7075,489,554,914
7076,285,681,9
7077,107,936,225
7078,82,869,588
7079,483,502,943
7080,780,295,520
7081,755,996,918
7082,501,428,423
7083,391,697,658
7084,732,331,784
7085,18,612,529
7086,880,795,795
7087,319,989,150
7088,81,827,713
7089,795,588,115
7090,208,979,601
7091,992,312,896
7092,945,796,574
7093,64,667,549
7094,179,214,730
7095,484,967,521
7096,621,728,897
7097,417,793,983
7098,116,430,911
7099,247,653,817
7100,360,552,298
7101,939,493,339
7102,505,663,98
7103,606,509,170
7104,294,278,583
7105,601,308,934
7106,213,635,761
7107,140,579,632
7108,70,826,4
7109,568,999,166
7110,281,264,961
7111,75,961,524
7112,295,543,569
7113,152,342,68
7114,501,363,531
7115,95,331,171
7116,900,231,361
7117,95,569,641
7118,576,483,389
7119,206,957,177
7120,117,520,672
7121,34,882,941
7122,82,990,239
7123,417,616,678
7124,506,661,547
7125,511,967,488
7126,855,970,79
7127,725,906,588
7128,642,993,39
7129,337,972,569
7130,855,936,950
7131,441,751,301
7132,756,814,385
7133,11,577,867
7134,425,213,1
7135,30,675,865
7136,227,409,422
7137,149,996,744
7138,539,865,467
7139,519,998,478
7140,489,817,308
7141,163,650,135
7142,588,499,739
7143,836,505,362
7144,894,608,783
7145,360,744,39
7146,70,380,242
7147,478,704,670
7148,224,321,418
7149,161,436,878
7150,657,610,71
7151,638,857,623
7152,607,565,486
7153,189,286,550
7154,911,625,878
7155,631,622,774
7156,591,538,875
7157,80,443,257
7158,182,316,773
7159,251,893,554
7160,857,377,140
7161,914,620,825
7162,142,321,669
7163,173,360,348
7164,690,200,149
7165,913,992,857
7166,72,395,141
7167,782,691,78
7168,957,386,35
7169,210,575,974
7170,244,725,378
7171,111,632,742
7172,592,961,713
7173,526,200,936
7174,416,429,3
7175,266,310,477
7176,752,669,157
7177,623,527,823
7178,548,465,675
7179,634,669,479
7180,576,452,515
7181,349,591,361
7182,874,272,19
7183,677,794,671
7184,84,658,764
7185,474,690,699
7186,443,583,933
7187,990,843,622
7188,9,672,838
7189,557,704,19
7190,369,339,677
7191,505,313,799
7192,942,601,656
7193,704,403,685
7194,104,978,146
7195,39,952,341
7196,794,387,737
7197,149,632,395
7198,748,747,418
7199,191,986,762
7200,673,957,511
7201,404,539,492
7202,477,384,273
7203,340,208,108
7204,61,936,520
7205,796,843,389
7206,408,457,913
7207,820,892,571
7208,163,939,836
7209,245,445,91
7210,97,847,396
7211,120,882,699
7212,700,228,712
7213,112,959,467
7214,823,595,581
7215,654,401,63
7216,389,513,958
7217,585,479,292
7218,635,218,239
7219,723,222,561
7220,157,944,413
7221,603,770,400
7222,781,498,358
7223,590,703,811
7224,978,447,88
7225,662,577,257
7226,778,559,51
7227,79,802,171
7228,191,767,889
7229,437,259,603
7230,954,614,86
7231,661,686,755
7232,909,257,336
7233,720,952,359
7234,362,885,929
7235,268,895,730
7236,15,502,24
7237,21,880,968
7238,68,426,417
7239,675,939,59
7240,763,778,120
7241,110,620,961
7242,834,883,829
7243,834,899,181
7244,704,591,129
7245,176,484,818
7246,38,333,93
7247,873,315,417
7248,456,393,564
7249,391,611,490
7250,656,695,135
7251,970,877,292
7252,387,457,361
7253,60,483,592
7254,294,690,577
7255,635,649,719
7256,72,667,804
7257,911,740,113
7258,370,692,9
7259,861,443,421
7260,730,331,587
7261,169,398,1000
7262,784,533,756
7263,597,799,296
7264,295,592,332
7265,420,258,119
7266,338,400,609
7267,476,947,721
7268,262,579,45
7269,706,596,995
7270,607,347,570
7271,211,998,667
7272,520,956,239
7273,368,368,95
7274,942,441,162
7275,864,631,45
7276,477,778,414
7277,488,716,528
7278,933,422,15
7279,835,768,811
7280,176,756,734
7281,614,642,195
7282,14,688,827
7283,609,303,886
7284,329,936,389
7285,607,918,134
7286,565,896,713
7287,222,490,414
7288,708,681,670
7289,372,576,64
7290,983,828,233
7291,326,629,845
7292,458,309,817
7293,835,559,932
7294,38,469,152
7295,314,681,293
7296,639,605,667
7297,480,249,283
7298,666,477,7
7299,679,348,493
7300,694,706,282
7301,976,981,80
7302,643,311,173
7303,256,766,767
7304,993,964,5
7305,309,769,362
7306,74,935,571
7307,967,235,668
7308,584,496,948
7309,983,422,978
7310,603,350,302
7311,288,378,328
7312,576,969,47
7313,194,748,343
7314,649,965,567
7315,874,450,946
7316,818,466,540
7317,504,692,800
7318,591,824,249
7319,457,276,124
7320,286,746,683
7321,417,336,13
7322,748,715,540
7323,31,774,424
7324,507,768,125
7325,426,292,817
7326,985,836,438
7327,145,570,120
7328,302,448,465
7329,481,337,77
7330,920,325,265
7331,286,579,622
7332,982,230,677
7333,178,415,244
7334,596,954,771
7335,908,844,411
7336,880,629,45
7337,826,742,404
7338,804,507,436
7339,635,532,423
7340,338,247,204
7341,500,848,353
7342,480,810,514
7343,640,312,567
7344,268,855,263
7345,188,281,358
7346,279,233,743
7347,995,261,992
7348,435,963,747
7349,528,985,577
7350,139,514,157
7351,268,913,276
7352,208,370,9
7353,266,369,464
7354,94,407,57
7355,280,858,739
7356,583,641,535
7357,316,463,746
7358,497,398,736
7359,971,585,907
7360,663,430,232
7361,87,677,156
7362,259,302,729
7363,22,319,426
7364,862,345,133
7365,92,449,822
7366,211,831,617
7367,539,591,971
7368,17,721,355
7369,315,401,367
7370,491,290,773
7371,283,848,970
7372,602,549,169
7373,383,316,294
7374,647,352,393
7375,167,638,534
7376,304,763,149
7377,14,250,80
7378,194,350,772
7379,264,384,581
7380,23,403,305
7381,786,388,171
7382,684,281,213
7383,638,684,414
7384,209,401,595
7385,330,326,646
7386,773,569,449
7387,995,499,24
7388,115,880,349
7389,648,833,406
7390,213,846,923
7391,444,938,680
7392,587,893,139
7393,201,365,98
7394,954,423,283
7395,509,969,453
7396,630,272,198
7397,382,611,815
7398,870,558,372
7399,838,787,466
7400,363,955,614
7401,174,294,545
7402,362,769,658
7403,656,769,583
7404,874,870,645
7405,960,515,959
7406,577,573,244
7407,217,788,150
7408,414,914,257
7409,834,674,881
7410,755,360,796
7411,791,217,175
7412,202,989,257
7413,955,520,328
7414,466,723,927
7415,877,550,633
7416,586,252,98
7417,817,241,253
7418,66,967,142
7419,93,913,445
7420,244,312,725
7421,978,646,63
7422,39,835,76
7423,496,957,24
7424,822,670,907
7425,375,961,201
7426,542,617,188
7427,751,740,886
7428,844,419,343
7429,148,881,152
7430,507,866,299
7431,734,484,99
7432,191,784,269
7433,609,224,763
7434,854,827,594
7435,111,969,219
7436,614,688,96
7437,699,443,760
7438,826,876,43
7439,506,344,23
7440,749,853,197
7441,587,705,925
7442,5,765,790
7443,280,844,112
7444,213,523,856
7445,951,756,129
7446,222,793,871
7447,702,376,551
7448,597,681,911
7449,743,965,181
7450,972,447,658
7451,106,297,25
7452,49,664,880
7453,331,451,855
7454,870,844,740
7455,28,727,610
7456,971,569,78
7457,403,319,391
7458,624,768,5
7459,676,594,255
7460,317,300,193
7461,639,759,679
7462,208,619,690
7463,778,860,43
7464,122,639,319
7465,989,927,415
7466,427,585,275
7467,401,566,168
7468,952,570,38
7469,702,884,627
7470,810,754,791
7471,198,371,420
7472,453,455,950
7473,371,207,769
7474,85,775,495
7475,169,973,951
7476,431,887,485
7477,655,365,117
7478,740,888,613
7479,654,578,950
7480,698,995,324
7481,573,773,926
7482,414,576,27
7483,48,898,394
7484,777,880,550
7485,762,779,374
7486,311,825,472
7487,801,486,98
7488,918,564,233
7489,287,509,993
7490,947,464,27
7491,680,994,838
7492,607,418,229
7493,66,213,441
7494,528,483,412
7495,893,316,459
7496,512,795,672
7497,603,873,776
7498,884,915,890
7499,833,811,899
7500,620,264,78
7501,199,354,650
7502,505,387,510
7503,190,979,665
7504,902,210,35
7505,541,645,43
7506,894,640,673
7507,44,461,914
7508,656,960,310
7509,60,442,473
7510,826,562,268
7511,899,905,277
7512,134,552,595
7513,730,459,873
7514,66,650,216
7515,982,278,594
7516,309,954,42
7517,489,435,744
7518,467,306,859
7519,100,886,177
7520,419,431,710
7521,671,793,788
7522,40,593,963
7523,443,503,855
7524,72,677,350
7525,821,355,229
7526,496,401,629
7527,470,408,67
7528,96,903,973
7529,409,396,145
7530,737,956,903
7531,126,869,295
7532,178,513,919
7533,129,738,946
7534,523,654,438
7535,704,518,837
7536,497,516,978
7537,514,436,748
7538,480,749,333
7539,230,590,238
7540,408,853,334
7541,608,397,743
7542,994,975,289
7543,711,448,844
7544,993,616,677
7545,315,835,631
7546,981,687,308
7547,628,545,812
7548,501,243,316
7549,535,608,204
7550,245,915,182
7551,84,202,852
7552,817,732,664
7553,685,605,963
7554,998,767,225
7555,822,694,574
7556,51,460,593
7557,278,663,725
7558,774,848,259
7559,819,295,763
7560,793,825,274
7561,225,905,535
7562,486,374,992
7563,908,275,81
7564,584,468,616
7565,778,953,887
7566,998,607,920
7567,909,770,579
7568,3,454,761
7569,162,515,825
7570,994,826,549
7571,7,416,429
7572,443,956,317
7573,568,678,248
7574,293,672,821
7575,931,797,104
7576,956,542,784
7577,40,316,398
7578,73,676,1
7579,481,226,806
7580,748,945,777
7581,512,916,667
7582,372,681,248
7583,8,221,410
7584,541,344,648
7585,973,238,863
7586,593,913,663
7587,942,318,977
7588,998,577,959
7589,115,231,160
7590,185,290,222
7591,698,577,421
7592,713,434,972
7593,741,480,506
7594,277,512,845
7595,233,607,532
7596,539,226,939
7597,502,854,363
7598,417,311,535
7599,645,721,603
7600,73,863,706
7601,946,629,870
7602,29,878,52
7603,927,277,77
7604,398,788,319
7605,913,535,573
7606,677,415,233
7607,57,694,279
7608,31,419,103
7609,189,775,157
7610,811,842,227
7611,710,227,546
7612,208,912,52
7613,727,650,260
7614,523,370,632
7615,603,412,273
7616,160,554,346
7617,612,811,318
7618,462,481,406
7619,40,324,692
7620,719,392,981
7621,312,450,589
7622,358,383,415
7623,769,872,660
7624,933,537,475
7625,27,351,249
7626,352,371,221
7627,867,760,21
7628,809,561,730
7629,415,364,878
7630,961,293,961
7631,540,822,283
7632,19,920,417
7633,700,208,791
7634,890,734,558
7635,615,205,891
7636,719,740,370
7637,283,817,230
7638,123,224,873
7639,146,269,286
7640,737,405,655
7641,305,623,551
7642,971,750,489
7643,188,317,181
7644,786,448,117
7645,195,206,929
7646,899,766,563
7647,494,964,883
7648,596,989,472
7649,688,622,429
7650,396,235,68
7651,570,258,351
7652,718,779,116
7653,505,931,874
7654,707,660,310
7655,141,716,235
7656,720,911,968
7657,788,632,273
7658,378,947,152
7659,832,942,546
7660,303,650,710
7661,757,902,275
7662,73,885,92
7663,443,672,213
7664,661,651,264
7665,993,603,242
7666,738,330,370
7667,433,529,723
7668,652,920,317
7669,529,246,688
7670,322,412,797
7671,472,816,172
7672,690,829,60
7673,448,619,782
7674,905,243,879
7675,815,520,221
7676,291,464,617
7677,503,565,878
7678,672,927,859
7679,993,310,773
7680,281,792,43
7681,524,991,609
7682,472,783,892
7683,780,524,399
7684,581,451,47
7685,371,655,297
7686,423,433,235
7687,43,236,105
7688,182,865,742
7689,412,384,781
7690,216,629,494
7691,588,946,490
7692,830,977,28
7693,749,492,137
7694,72,216,26
7695,329,724,302
7696,756,885,50
7697,993,924,948
7698,503,681,659
7699,985,249,879
7700,150,487,567
7701,944,372,219
7702,488,964,678
7703,484,356,288
7704,510,446,165
7705,801,919,716
7706,650,655,510
7707,378,309,1
7708,184,441,301
7709,451,939,469
7710,224,634,729
7711,813,398,713
7712,767,973,38
7713,44,913,425
7714,770,625,144
7715,627,352,486
7716,125,447,294
7717,813,930,742
7718,688,493,476
7719,758,806,446
7720,699,964,958
7721,488,407,555
7722,775,280,433
7723,399,719,556
7724,574,926,548
7725,578,991,937
7726,195,475,530
7727,698,390,454
7728,733,948,630
7729,163,486,847
7730,884,624,989
7731,969,323,342
7732,923,877,669
7733,760,285,26
7734,901,585,851
7735,397,974,905
7736,551,415,120
7737,588,612,619
7738,876,953,670
7739,290,623,643
7740,412,226,271
7741,153,938,250
7742,899,236,830
7743,823,712,898
7744,212,204,475
7745,466,728,717
7746,281,774,980
7747,659,801,738
7748,166,836,325
7749,321,942,136
7750,256,862,699
7751,995,951,561
7752,600,398,284
7753,784,712,480
7754,761,811,592
7755,689,893,150
7756,564,602,980
7757,650,582,686
7758,922,531,823
7759,686,903,858
7760,635,221,728
7761,701,471,381
7762,14,307,436
7763,298,891,996
7764,293,264,938
7765,186,953,867
7766,423,801,491
7767,119,717,843
7768,435,541,761
7769,9,594,738
7770,985,672,187
7771,791,819,643
7772,421,787,502
7773,360,852,374
7774,454,550,130
7775,408,415,558
7776,12,340,563
7777,615,411,484
7778,166,959,765
7779,678,390,395
7780,503,963,144
7781,995,259,9
7782,734,341,921
7783,724,355,495
7784,422,724,440
7785,957,349,476
7786,55,533,753
7787,742,756,365
7788,770,355,605
7789,795,980,536
7790,675,873,772
7791,806,414,335
7792,867,793,204
7793,764,724,420
7794,117,417,973
7795,203,511,954
7796,164,844,351
7797,57,358,740
7798,818,242,691
7799,73,437,124
7800,917,935,649
7801,419,954,633
7802,270,931,883
7803,900,455,829
7804,350,443,509
7805,844,207,714
7806,266,260,598
7807,672,399,936
7808,741,223,17
7809,384,718,672
7810,665,492,31
7811,938,306,750
7812,847,208,977
7813,954,477,650
7814,862,344,171
7815,887,770,580
7816,42,919,250
7817,581,403,423
7818,140,687,74
7819,359,768,33
7820,626,448,427
7821,418,962,282
7822,968,285,583
7823,365,209,59
7824,427,488,54
7825,895,521,59
7826,758,648,691
7827,438,310,328
7828,630,925,276
7829,736,386,298
7830,303,437,120
7831,459,752,759
7832,751,746,241
7833,942,680,685
7834,152,241,587
7835,387,869,123
7836,325,262,851
7837,629,381,917
7838,387,207,225
7839,255,759,260
7840,230,552,621
7841,666,739,110
7842,989,718,324
7843,628,264,356
7844,428,422,804
7845,189,340,518
7846,198,271,86
7847,25,274,456
7848,951,903,377
7849,505,579,334
7850,915,800,688
7851,726,294,697
7852,822,976,681
7853,241,373,812
7854,906,813,649
7855,566,548,61
7856,533,699,558
7857,532,720,444
7858,541,327,652
7859,278,589,77
7860,991,798,419
7861,905,592,673
7862,53,648,860
7863,718,520,720
7864,824,653,499
7865,484,620,934
7866,386,548,730
7867,686,785,490
7868,187,231,445
7869,187,557,543
7870,828,437,578
7871,137,891,145
7872,942,969,723
7873,422,977,835
7874,400,405,979
7875,903,210,337
7876,965,339,499
7877,49,234,865
